Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-06-28,92.41753387451172,93.32028136083424,92.25880904175172,92.45721508270172,5347700
2000-06-29,91.54462432861328,92.53665536815178,91.11805098161173,91.90175550284714,6345700
2000-06-30,92.23902130126953,92.43742745592918,91.35611391303411,91.38587483623306,7420200
2000-07-03,93.5088119506836,93.60801501874076,92.17949083871758,92.33821574760904,1436600
2000-07-05,91.82238006591797,93.11202023538311,91.6636551219838,92.93345467345716,2748200
2000-07-06,92.53659057617188,92.9929245348451,91.5644008381289,92.02073479680213,5963200
2000-07-07,94.0246353149414,94.46112866310108,92.85403951760408,93.13180801188751,3034800
2000-07-10,93.86592102050781,94.54050172536878,93.66751493084281,93.8857616294743,2816100
2000-07-11,94.06427764892578,94.67933620347476,93.42937849584297,93.62778448118135,5431600
2000-07-12,94.67941284179688,95.3143125087997,94.40164423748313,94.77861591476606,5883000
2000-07-13,95.0960464477539,95.4730180485274,94.71907484698042,95.22501041643957,5356000
2000-07-14,96.02857208251953,96.02857208251953,95.0266210721544,95.51271611678698,5341900
2000-07-17,95.8698501586914,96.49482952127393,95.6714440118398,95.85992985134882,4208300
2000-07-18,95.08609771728516,95.63171434477087,94.81824955470124,95.63171434477087,4262100
2000-07-19,94.32225799560547,95.17540420801838,94.12385189969548,94.8976356737444,8506800
2000-07-20,95.63176727294922,95.63176727294922,94.48101156717514,94.6000552608759,4538900
2000-07-21,93.76676177978516,95.07624258331157,93.76676177978516,95.07624258331157,5656900
2000-07-24,93.23104858398438,94.51076823362622,93.05248305147622,94.04451378763268,5628500
2000-07-25,93.5286636352539,93.86595410657324,93.19137316393457,93.80643225869335,4757100
2000-07-26,92.6159439086914,93.42940871165978,92.46713937156305,93.31036508195709,12062500
2000-07-27,92.29854583740234,93.09217047916849,91.86205228443097,92.65567692619712,7652600
2000-07-28,90.21525573730469,92.63581021277228,89.84820444389362,92.51676655004437,6229500
2000-07-31,90.79064178466797,91.50490382668022,90.19542341632443,90.75096056011174,5265500
2000-08-01,91.34614562988281,91.88184196611367,90.86997110878873,91.18742078951813,3946600
2000-08-02,91.80248260498047,92.31833835335512,91.18742382807223,91.34614867372596,7439800
2000-08-03,92.4374008178711,92.57628508611,90.55254289177155,90.71126776975888,4607100
2000-08-04,92.93343353271484,93.15168028097699,92.31837451488518,92.8937523057581,3686600
2000-08-07,94.04452514648438,94.24293131767949,92.93345058779174,93.15169737610636,4159800
2000-08-08,94.4016342163086,94.48099666625926,93.64769094177734,93.64769094177734,3658700
2000-08-09,93.60802459716797,94.73893968874037,93.56834336588473,94.68933814963631,5383800
2000-08-10,93.15168762207031,93.87587007110237,92.87391901148267,93.66754361316164,4193400
2000-08-11,93.58816528320312,93.96513690507737,92.41756919422517,93.09214999126331,5089400
2000-08-14,94.77861022949219,94.95717575012551,93.36992667782923,93.82626078611442,2966700
2000-08-15,94.69921875,95.11587150377122,94.32224721087367,94.81826239393463,5564600
2000-08-16,94.36195373535156,95.19525946640387,93.86593841924899,94.79844721352181,5191600
2000-08-17,95.35400390625,95.51272883992665,94.18340752038468,94.40165430419007,5652200
2000-08-18,95.03650665283203,95.47300000280327,94.7388975505789,95.47300000280327,4626400
2000-08-21,95.55240631103516,95.69129062253376,94.85798475354217,95.2547970721096,2380600
2000-08-22,95.39363098144531,96.06821156658864,95.29442795421835,95.59203703589924,3075300
2000-08-23,95.7706527709961,96.04842139307895,94.77862197784304,95.11591244751509,5483200
2000-08-24,96.06826782226562,96.18731152464761,95.55241177861033,95.96906473694729,4529000
2000-08-25,96.02857208251953,96.26665945131916,95.83016594185317,95.96905024031962,2822200
2000-08-28,96.35591888427734,97.0801011223657,96.02854883144288,96.02854883144288,5518700
2000-08-29,96.37580871582031,96.42541026431019,95.81035106303578,96.1476415927669,3561900
2000-08-30,95.45320892333984,96.18731175646468,95.45320892333984,96.06826805379579,3964800
2000-08-31,96.72297668457031,97.19915133901742,95.81030859688,95.90951164988982,4863100
2000-09-01,96.8221435546875,97.51656466624776,96.50469390368853,97.29831803118597,3191200
2000-09-05,96.04843139648438,96.63372962540325,95.75082212754256,96.42540313714399,3470800
2000-09-06,94.9571762084961,96.47498314120608,94.93733559499663,95.98888811046889,4322200
2000-09-07,95.7706527709961,95.91945738996905,95.12583275544661,95.39368106959795,4265500
2000-09-08,95.11589813232422,95.55239161561815,94.80836863273076,95.41350732547917,3518200
2000-09-11,94.97701263427734,95.98888387813531,94.40163486816202,95.07621569740067,3937500
2000-09-12,94.2825927734375,95.3936670990504,94.24291154752277,95.07621729173243,4769100
2000-09-13,94.53057098388672,94.8182597821376,93.74686701623774,93.96511369077291,7691600
2000-09-14,95.00676727294922,95.195253080424,94.06433823557528,95.15557185779772,3397100
2000-09-15,92.92823028564453,94.36034342360823,92.92823028564453,94.32056250310924,4085700
2000-09-18,92.07292175292969,93.54481551177972,91.78451013801988,93.16689684396688,5109300
2000-09-19,92.90830993652344,93.12710492888091,92.10274655557092,92.37126768255509,6588200
2000-09-20,92.22210693359375,92.94810863812867,91.1181865335475,92.72931360388527,6508100
2000-09-21,90.81983184814453,92.64975399663977,90.78005093187289,91.95358796188614,5972300
2000-09-22,92.47074127197266,92.4906317304093,90.65076432501944,90.78005230485765,7791300
2000-09-25,91.81436920166016,92.96801595506057,91.47623136014624,92.88845410999848,9726300
2000-09-26,90.64077758789062,92.29168488211816,90.64077758789062,91.89387589555731,5302400
2000-09-27,91.11820220947266,91.63535419756397,90.4618169938183,91.37677820351831,7186200
2000-09-28,92.29171752929688,93.13706192476997,90.94911172472197,91.13807106018066,7036400
2000-09-29,91.41653442382812,92.90831860176266,91.41653442382812,92.59007131046997,9333600
2000-10-02,91.5558090209961,92.23208482084702,91.10827356521237,91.83427552681707,5517800
2000-10-03,90.70052337646484,92.76913180434913,90.56129011689572,91.99340364389253,9347200
2000-10-04,91.45635223388672,91.81438058103983,90.22314348258159,90.9392001768878,6148900
2000-10-05,91.77456665039062,92.19226623852634,91.21763386620967,91.27730523594334,4566900
2000-10-06,89.7855453491211,92.06300324510566,88.95014594622718,91.57568692675089,10014900
2000-10-09,89.10926818847656,89.94466757774353,88.71145895549229,89.94466757774353,4508000
2000-10-10,87.63736724853516,89.90487970117543,87.63736724853516,89.16893267707289,6104700
2000-10-11,86.90141296386719,88.23407367995304,86.00634233366027,87.59757900958368,10346000
2000-10-12,84.73332214355469,87.57765666621391,84.5145271802732,87.37875215413985,12336900
2000-10-13,87.55777740478516,87.6174487660333,84.57420934237766,84.61399024987642,11778800
2000-10-16,87.95561218261719,87.98544787196,87.00087012364713,87.45835069357028,5659000
2000-10-17,85.76764678955078,88.19428243619392,85.5488517722305,88.1147206117138,7831700
2000-10-18,85.44942474365234,86.64285246353576,82.8437742219069,84.41512071975339,10897300
2000-10-19,88.67166137695312,88.76116843756242,86.84173924894063,87.10031520181195,8767300
2000-10-20,89.04953002929688,89.86503834540167,88.07489813931798,88.07489813931798,7373500
2000-10-23,89.4473876953125,89.76563501644326,88.43297435920822,89.06946900146973,5290000
2000-10-24,88.85066986083984,90.34245410967866,88.47275118446734,89.72584995349195,5750700
2000-10-25,86.76219177246094,88.83079973769155,86.6428490052361,88.31364774638391,9137600
2000-10-26,87.00086975097656,87.61747399475348,85.31018069545918,87.27933618365002,9345800
2000-10-27,88.6517562866211,88.6517562866211,86.96106764305753,87.75668582826391,9762900
2000-10-30,89.4473876953125,89.80541593158459,87.93571291994141,88.11472703807746,10154100
2000-10-31,90.9888916015625,91.45631732079667,89.14902440883225,89.75568332102979,7752400
2000-11-01,90.68058013916016,91.17784149109677,89.88496197606159,90.5413469606179,6753600
2000-11-02,90.82978057861328,91.59556324636246,90.71043782519783,91.11819223270064,11395100
2000-11-03,90.8794937133789,91.49609785107091,90.62091778466936,91.31708374657968,5187100
2000-11-06,91.51599884033203,91.84419140300656,91.03862784007819,91.11818967345383,4042500
2000-11-07,91.49608612060547,91.65520974864131,90.74024888743526,91.10822227726813,5231300
2000-11-08,89.46730041503906,91.69503221728104,89.46730041503906,91.69503221728104,6123300
2000-11-09,89.12913513183594,89.88497247506507,87.35888451216769,89.10924467543516,10635300
2000-11-10,86.96107482910156,88.77110635001837,86.90140346028014,88.4727495059112,8569500
2000-11-13,86.28482818603516,87.189844249305,84.66375545732103,86.32460911189317,17285300
2000-11-14,88.55231475830078,88.87056207099907,87.19976367933302,87.49812053498768,7668900
2000-11-15,88.83076477050781,89.17884770456152,87.67711847478692,88.51251751651584,8837700
2000-11-16,87.43844604492188,89.02968255165385,87.39866513225357,88.20422861378664,6684100
2000-11-17,86.97103881835938,88.47276859098055,86.40416069227058,87.39868372049654,6551100
2000-11-20,85.72785186767578,86.80193632263041,85.48916643324141,86.40412726523981,5458500
2000-11-21,86.16549682617188,86.68264893085343,84.98201412507372,85.84724937713708,7684300
2000-11-22,84.10677337646484,85.84718786634085,84.0968281508084,85.50905019402208,5736900
2000-11-24,85.82730865478516,85.90687047045587,85.05158095199567,85.05158095199567,3411600
2000-11-27,86.58316802978516,87.00086766879859,86.12568747277044,86.86163445579412,5992000
2000-11-28,85.09136962890625,86.94118201214334,85.06153394530565,86.00633059265793,5336100
2000-11-29,84.93223571777344,86.50358153081889,84.82283822446014,85.52894931766411,6914100
2000-11-30,84.19630432128906,84.9720321428176,82.58517730734519,84.33553752002494,11201600
2000-12-01,84.15650939941406,85.33004616485141,83.38078170700632,84.77311346260996,7587200
2000-12-04,84.87257385253906,85.21071159697149,83.699036974803,83.93772244146118,6996600
2000-12-05,87.65726470947266,87.9954025583633,85.54887576933105,85.84723269482278,8883400
2000-12-06,86.2549819946289,88.05506867063812,85.94667985674889,87.69704038148711,12888000
2000-12-07,85.0715103149414,86.48373318900286,85.0715103149414,85.84723837252446,6529100
2000-12-08,85.2703857421875,88.77110603391247,85.21071437357854,87.2395409062828,10276300
2000-12-11,88.23406219482422,88.8307758706233,87.0207443873661,87.43844396042545,6405600
2000-12-12,87.8561782836914,88.35343987687507,87.43847854541711,87.95563060232814,5022900
2000-12-13,86.65279388427734,88.73134707167709,86.5831772703453,88.63189476605987,6070500
2000-12-14,85.54887390136719,86.88153480613157,85.31018836618551,86.48372558082878,7678400
2000-12-15,83.61659240722656,84.9932435349046,83.35722335418576,84.9932435349046,9065300
2000-12-18,84.73389434814453,85.21272963525436,84.12537450410912,84.31491347192342,7235400
2000-12-19,83.0080795288086,86.17038708927397,83.0080795288086,84.57426970859744,9616600
2000-12-20,80.60391998291016,82.31974600234835,80.50416265619864,82.1202313489253,9994300
2000-12-21,81.16258239746094,82.26988901571538,80.1450573969028,80.44432945589048,14331500
2000-12-22,83.59667205810547,83.70640515985238,82.25992336409757,82.35968072932204,10182900
2000-12-26,84.49447631835938,84.49447631835938,83.17767928482651,83.53680574851728,4665300
2000-12-27,85.1129379272461,85.38228266752219,83.79614141922963,84.11536481511241,4854100
2000-12-28,85.37235260009766,85.47210996466893,84.65409957518447,84.79375988558427,8358700
2000-12-29,83.75627899169922,85.73147470874977,83.75627899169922,85.59181440552398,8774600
2001-01-02,82.23997497558594,84.37478267145875,81.44191602385779,84.27502530249272,8737500
2001-01-03,86.19036102294922,86.82880814163774,81.50176499508046,81.9207459167198,19431600
2001-01-04,85.26258087158203,86.48959589991999,84.91343025376229,86.15042101403796,9219000
2001-01-05,82.47936248779297,85.31247072999582,82.47936248779297,85.21271339752388,12911400
2001-01-08,83.1177749633789,83.1177749633789,81.52165830541675,82.91826038113363,6625300
2001-01-09,82.89835357666016,83.95578143215064,82.62900874554465,83.66648513206361,5702400
2001-01-10,84.35478973388672,84.35478973388672,82.23993455134367,82.3596433352612,8746100
2001-01-11,84.43461608886719,85.22269910765506,83.6964117421545,83.6964117421545,7245100
2001-01-12,84.27497863769531,85.37230908870697,83.81609499454498,84.71391081809998,7244000
2001-01-16,84.81369018554688,85.033156332816,83.96575279837074,84.27500055134087,8542200
2001-01-17,85.20275115966797,86.22027611204898,84.6840129486502,86.09059155929454,7851400
2001-01-18,86.05068969726562,86.6392580594426,84.87355297291165,85.19277649138053,8107000
2001-01-19,85.56188201904297,86.9485092314304,85.47210040097472,86.9485092314304,7782500
2001-01-22,86.13047790527344,86.68911894797616,85.27256487540853,85.71149712324639,7050900
2001-01-23,86.80880737304688,87.24773951788876,85.65162262755464,85.8511372388464,8463100
2001-01-24,87.06822204589844,87.66676619378501,86.72904702876272,86.98841615951356,6199900
2001-01-25,86.84874725341797,87.62685456857609,86.6093296179847,86.98840754075404,10818300
2001-01-26,86.74899291992188,86.90860468242403,85.84120102069086,86.29010910272818,7136800
2001-01-29,87.21184539794922,87.40337166334218,86.42654874213402,86.50954995175498,6705900
2001-01-30,87.97798919677734,88.05459971121705,86.69470462834991,87.02031879857279,7069100
2001-01-31,87.47999572753906,88.55258182823282,87.21184920236561,87.72259892159515,9706900
2001-02-01,88.06097412109375,88.07374578652575,86.98838803103752,87.5310717797448,8239100
2001-02-02,86.06270599365234,88.09935462880384,86.03078167729632,87.72266328289643,8276600
2001-02-05,86.6947021484375,86.7904750306746,86.03072164445682,86.06264593853585,4352900
2001-02-06,86.4393310546875,87.2756949896797,86.33079624362023,86.38187316799198,7106700
2001-02-07,85.99241638183594,86.44570823517289,85.34757876403926,86.01156900989655,5748700
2001-02-08,84.99007415771484,86.44573275476749,84.97731223000581,86.062670342976,5943300
2001-02-09,84.17282104492188,85.13688191649753,83.8025207438966,85.13688191649753,9913000
2001-02-12,85.13688659667969,85.23264972206921,84.08344350776862,84.08344350776862,5804400
2001-02-13,84.44100952148438,85.6604458145194,84.27501678339961,85.36037489964838,6587600
2001-02-14,84.31331634521484,84.68999776880051,83.41949436688802,84.68999776880051,8400100
2001-02-15,85.13055419921875,85.24547977032343,84.26865625462742,84.81133057338523,5929800
2001-02-16,83.25347137451172,83.82168872249909,82.55118563379025,83.63654340903364,6434900
2001-02-20,81.97023010253906,83.72595978439587,81.78508471344722,83.66211117191979,5760000
2001-02-21,80.20170593261719,82.25750097694639,80.12509054667507,81.65736416877233,10910800
2001-02-22,80.32298278808594,80.7890510514361,78.54171579925006,80.66774461214729,21281600
2001-02-23,79.78032684326172,80.15062722730664,77.76283710126054,79.85694222750105,20173000
2001-02-26,81.47863006591797,81.47863006591797,79.48667313030965,80.31665640455446,11503700
2001-02-27,80.7252426147461,81.61906454428328,80.13148669243114,80.95508393118828,11415000
2001-02-28,79.13549041748047,80.98060154807249,78.7013463355198,80.92314366578043,14825800
2001-03-01,79.55047607421875,79.55047607421875,77.73090353646934,79.199333231334,14672000
2001-03-02,78.91844177246094,80.22087436426476,78.08207767943068,78.2097651435241,12564300
2001-03-05,79.639892578125,79.66543104750275,79.04613656024604,79.2632111144744,5293200
2001-03-06,80.4953842163086,81.5615893423992,80.11869802225694,80.66776273157754,6917000
2001-03-07,81.06998443603516,81.10828968893173,80.2910784873849,81.01890751819774,6371700
2001-03-08,81.1594009399414,81.23601147814341,80.53372060915649,80.82740570451593,6055000
2001-03-09,78.75880432128906,80.50814733787192,78.59919260774413,80.50814733787192,10020300
2001-03-12,75.38783264160156,78.20976757613337,75.17714393542617,78.10761370490967,13972900
2001-03-13,76.62638092041016,76.89453227178939,75.03664979112476,76.23054703149838,12888000
2001-03-14,75.11327362060547,76.16032607529831,73.90022361939899,74.7302064810042,19883400
2001-03-15,75.13247680664062,75.88584479891236,74.928173869972,75.62407907360488,10370300
2001-03-16,73.62548065185547,75.15547674395253,73.49744454292963,74.9826292179222,58514600
2001-03-19,75.12348937988281,75.34114838932112,73.5038699602069,74.10562764527086,10067800
2001-03-20,73.10696411132812,75.83407296955981,73.04935150869993,75.47558152899437,15083900
2001-03-21,71.86502075195312,73.78551833037139,71.6345606518167,73.09413802996211,19004600
2001-03-22,71.1352310180664,72.0826737410867,69.16351902767158,71.7113763758673,28624800
2001-03-23,73.28619384765625,73.4014239041808,71.37849733054504,72.49878764739216,12861700
2001-03-26,74.2208251953125,74.43207619963488,73.47182748953817,74.06718188516123,9943800
2001-03-27,75.73799896240234,75.95565783023135,73.7982977609987,74.0159566288277,12880700
2001-03-28,73.64469146728516,74.86740589195132,73.55506862501973,74.83540052490143,10953300
2001-03-29,73.92635345458984,74.57932046330006,71.78819700630785,73.4270199960729,12060300
2001-03-30,74.70099639892578,74.70099639892578,73.29903084004019,73.97120731229288,9183600
2001-04-02,73.10696411132812,75.14269243354396,72.85090158754114,74.45131678160769,10561000
2001-04-03,70.66790008544922,73.07492478653937,70.45664420580496,72.96609777608407,12836000
2001-04-04,70.96238708496094,71.76259443793542,69.97013289771944,70.78314141934716,14884300
2001-04-05,73.65106964111328,73.9327392428657,72.01864506598679,72.53077960675348,21522800
2001-04-06,72.53082275390625,73.23500450330654,71.73701325508861,72.97253405190396,14937800
2001-04-09,73.33738708496094,73.61265855405466,72.19789282631899,72.97889582626291,9034300
2001-04-10,74.67535400390625,75.37953552455996,73.72790631286215,73.9071519853109,17873600
2001-04-11,74.7265625,76.17333381763915,74.34886210533996,76.03889957400425,12722300
2001-04-12,76.083740234375,76.14135772326776,74.23366059060125,74.45131960496978,9233200
