ticker,year,degree_centrality,betweenness_centrality,eigenvector_centrality,composite_score
TXN,2011,0.022727272727272728,0.0,7.494479672820536e-05,-0.46111767201861653
PAYX,2011,0.022727272727272728,0.0,7.486217935414845e-05,-0.46111800046764445
MAR,2011,0.011363636363636364,0.0,0.007282987464687901,-0.5245592295257168
MUR,2011,0.011363636363636364,0.0,0.005286929919549427,-0.5324946446596246
MTB,2011,0.011363636363636364,0.0,0.004056725500331423,-0.5373853767879839
IR,2011,0.011363636363636364,0.0,0.003423357341305536,-0.5399033599426833
NFX,2011,0.011363636363636364,0.0,0.00290546017916717,-0.5419622830374858
STT,2011,0.011363636363636364,0.0,0.0023041518578540256,-0.5443528108881055
F,2011,0.011363636363636364,0.0,0.002205538293954085,-0.5447448534769007
HAS,2011,0.011363636363636364,0.0,0.0014943785350495231,-0.5475721005806639
NWL,2011,0.011363636363636364,0.0,0.0011635888021691151,-0.5488871698074173
CINF,2011,0.011363636363636364,0.0,0.001154420492353842,-0.5489236188289586
RTN,2011,0.011363636363636364,0.0,0.0007579725764736825,-0.550499715068841
WY,2011,0.011363636363636364,0.0,0.0005523684180539197,-0.5513171035025023
MLM,2011,0.011363636363636364,0.0,0.000548504058731497,-0.5513324664340594
CAT,2011,0.011363636363636364,0.0,4.450186763839664e-12,-0.5535130685835088
DOV,2011,0.011363636363636364,0.0,4.4436189306638064e-12,-0.5535130685835349
GOOG,2011,0.011363636363636364,0.0,4.800755371013479e-13,-0.5535130685992922
GOOGL,2011,0.011363636363636364,0.0,4.800755371013479e-13,-0.5535130685992922
ED,2011,0.011363636363636364,0.0,4.1880598366421296e-13,-0.5535130685995356
SO,2011,0.011363636363636364,0.0,4.1880598366421296e-13,-0.5535130685995356
AFL,2011,0.011363636363636364,0.0,3.95318793450788e-13,-0.5535130685996291
RHI,2011,0.011363636363636364,0.0,3.95318793450788e-13,-0.5535130685996291
DLTR,2011,0.011363636363636364,0.0,3.934538004409718e-13,-0.5535130685996364
MNST,2011,0.011363636363636364,0.0,3.934538004409718e-13,-0.5535130685996364
MO,2011,0.011363636363636364,0.0,3.8086742805965596e-13,-0.5535130685996865
RAI,2011,0.011363636363636364,0.0,3.8086742805965596e-13,-0.5535130685996865
EMN,2011,0.011363636363636364,0.0,3.8060780716911966e-13,-0.5535130685996875
MMM,2011,0.011363636363636364,0.0,3.8060780716911966e-13,-0.5535130685996875
CBG,2011,0.011363636363636364,0.0,3.805989182427854e-13,-0.5535130685996875
HOLX,2011,0.011363636363636364,0.0,3.805989182427854e-13,-0.5535130685996875
CCI,2012,0.16504854368932037,0.048924424138587476,0.32413016819609897,2.662904261916447
CMCSA,2012,0.14563106796116504,0.04721111745669142,0.25784319997372157,2.218114272056583
SHW,2012,0.13592233009708737,0.04130972777460499,0.2646426817552374,2.0841632461828072
EQIX,2012,0.11650485436893203,0.08223872073101085,0.1351731175073225,1.9828536132529446
DFS,2012,0.14563106796116504,0.019227108319055778,0.2957159345394616,1.97842972823445
PHM,2012,0.11650485436893203,0.08242908814011042,0.11356208866045366,1.8995927683605738
HD,2012,0.11650485436893203,0.05292213972967828,0.2158012619143065,1.8945617950991978
GPS,2012,0.1262135922330097,0.032362459546925564,0.24615335059368676,1.807199313200185
ALL,2012,0.1262135922330097,0.027412906910336952,0.2632966374535956,1.8063295274375406
EBAY,2012,0.1262135922330097,0.0196078431372549,0.2794541809488269,1.7617195205284937
ADS,2012,0.10679611650485436,0.051589567865981345,0.19641214908276428,1.7202110196215614
PPG,2012,0.11650485436893203,0.019798210546354465,0.2648122578799327,1.6274794639782566
DIS,2012,0.10679611650485436,0.06167904054825814,0.13477194798627198,1.615859791580896
AGN,2012,0.09708737864077668,0.048924424138587476,0.18819780409245024,1.5717027295019481
LEN,2012,0.11650485436893203,0.023986293546544833,0.2224254797878663,1.51737360491002
CL,2012,0.09708737864077668,0.05501618122977346,0.1252412193849423,1.4063682634735404
EXR,2012,0.09708737864077668,0.00799543118218161,0.23297034092696073,1.178925180122952
SNI,2012,0.08737864077669902,0.01675233200076147,0.14885341653668432,0.8879482445269854
MKC,2012,0.08737864077669902,0.021511517228250523,0.12583545927805873,0.8628082610703592
NEE,2012,0.08737864077669902,0.04188083000190367,0.019531183986470933,0.7242499059836262
BIIB,2012,0.08737864077669902,0.02836474395583476,0.06077728860418399,0.6997378749344622
STZ,2012,0.06796116504854369,0.038454216638111556,0.021795645256633973,0.5280963459081702
V,2012,0.058252427184466014,0.0019036740909956216,0.14308204589257462,0.42187725969698286
KMB,2012,0.06796116504854369,0.019036740909956214,0.03425578466723409,0.30684696934708494
FOXA,2012,0.06796116504854369,0.015800494955263658,0.043472113484773374,0.29835602382696363
ABT,2012,0.04854368932038834,0.025128498001142203,0.04310510374307092,0.26960965219023475
VZ,2012,0.04854368932038834,0.026080335046640014,0.007534922396884642,0.14147260651757165
DISCK,2012,0.04854368932038834,0.00019036740909956216,0.09595489099294807,0.13194315607761262
FOX,2012,0.06796116504854369,0.0005711022272986865,0.02207461650437071,0.0009087686056759766
TWX,2012,0.029126213592233007,0.025128498001142203,0.004109277378219729,-0.04279038220962389
T,2012,0.029126213592233007,0.02017894536455359,0.019013697182939923,-0.05256088306228309
SNA,2012,0.038834951456310676,0.0020940415000951836,0.06048827679649602,-0.061193569078321575
PFE,2012,0.019417475728155338,0.025128498001142203,0.017706913635144296,-0.06741757751087817
DTE,2012,0.058252427184466014,0.0020940415000951836,0.0063886243119687085,-0.11889873207571323
PNW,2012,0.038834951456310676,0.012754616409670665,0.0015591795128465386,-0.14680241294105453
HBI,2012,0.029126213592233007,0.0007614696363982486,0.05762885308353804,-0.1698298337143858
AMGN,2012,0.04854368932038834,0.0,0.019857638322832223,-0.17323959763589206
DISCA,2012,0.029126213592233007,0.0,0.05418763604991333,-0.19412957230698194
HSY,2012,0.038834951456310676,0.004759185227489054,0.017672603306821057,-0.1942425766597359
WY,2012,0.038834951456310676,0.0,0.019036757868244065,-0.25518824441519083
TGT,2012,0.029126213592233007,0.0,0.038263334374876876,-0.25743733856691214
CHTR,2012,0.019417475728155338,0.012754616409670665,0.012843884433546738,-0.2593099693529572
TJX,2012,0.019417475728155338,0.012754616409670665,0.012708988844783187,-0.25984625273776185
WFM,2012,0.029126213592233007,0.001332571863696935,0.026720066123612156,-0.28474481361813164
MRK,2012,0.038834951456310676,0.0,0.010166603170110797,-0.29045193708933487
CINF,2012,0.019417475728155338,0.0,0.04885558903212741,-0.2940125614625145
USB,2012,0.019417475728155338,0.012754616409670665,0.004054956591288127,-0.2942507410657505
LLY,2012,0.019417475728155338,0.012754616409670665,0.0016586663257377435,-0.3037772990975056
FISV,2012,0.019417475728155338,0.0,0.04618271105711545,-0.3046387061774591
TSO,2012,0.019417475728155338,0.012754616409670665,0.0003848543517753018,-0.3088413949902085
DPS,2012,0.029126213592233007,0.0030458785455929945,0.009144727291613617,-0.33072353832768225
EXPE,2012,0.019417475728155338,0.0,0.03866577608689615,-0.33452261391777455
DHI,2012,0.019417475728155338,0.0,0.03202726223873305,-0.36091431960064596
